,id,value,date,type,event_id,event_type,frequency,datetime
234,77596,1006.43,2021-02-10T18:34:44.202Z,pressure,9,talking,25.5,2021-02-10 18:34:44.202
235,77490,28.53,2021-02-10T18:34:44.221Z,temperature,9,talking,18.02,2021-02-10 18:34:44.221
236,77595,1006.48,2021-02-10T18:34:44.241Z,pressure,9,talking,25.5,2021-02-10 18:34:44.241
237,77489,28.47,2021-02-10T18:34:44.277Z,temperature,9,talking,18.02,2021-02-10 18:34:44.277
238,77594,1006.52,2021-02-10T18:34:44.280Z,pressure,9,talking,25.5,2021-02-10 18:34:44.280
239,77593,1006.56,2021-02-10T18:34:44.319Z,pressure,9,talking,25.5,2021-02-10 18:34:44.319
240,77488,28.48,2021-02-10T18:34:44.332Z,temperature,9,talking,18.02,2021-02-10 18:34:44.332
241,77592,1006.58,2021-02-10T18:34:44.358Z,pressure,9,talking,25.5,2021-02-10 18:34:44.358
242,77487,28.47,2021-02-10T18:34:44.388Z,temperature,9,talking,18.02,2021-02-10 18:34:44.388
243,77591,1006.62,2021-02-10T18:34:44.398Z,pressure,9,talking,25.5,2021-02-10 18:34:44.398
244,77590,1006.67,2021-02-10T18:34:44.437Z,pressure,9,talking,25.5,2021-02-10 18:34:44.437
245,77486,28.43,2021-02-10T18:34:44.443Z,temperature,9,talking,18.02,2021-02-10 18:34:44.443
246,77589,1006.7,2021-02-10T18:34:44.476Z,pressure,9,talking,25.5,2021-02-10 18:34:44.476
247,77485,28.44,2021-02-10T18:34:44.499Z,temperature,9,talking,18.02,2021-02-10 18:34:44.499
248,77588,1006.71,2021-02-10T18:34:44.515Z,pressure,9,talking,25.5,2021-02-10 18:34:44.515
249,77484,28.46,2021-02-10T18:34:44.554Z,temperature,9,talking,18.02,2021-02-10 18:34:44.554
250,77587,1006.74,2021-02-10T18:34:44.555Z,pressure,9,talking,25.5,2021-02-10 18:34:44.555
251,77586,1006.8,2021-02-10T18:34:44.594Z,pressure,9,talking,25.5,2021-02-10 18:34:44.594
252,77483,28.39,2021-02-10T18:34:44.610Z,temperature,9,talking,18.02,2021-02-10 18:34:44.610
