,id,value,date,type,event_id,event_type,frequency,start_time
237,647,1007.84,2021-02-10 15:11:23.236,pressure,1,normal_breathing,25.46,2021-02-10 15:11:25.514
238,547,27.06,2021-02-10 15:11:23.261,temperature,1,normal_breathing,18.04,2021-02-10 15:11:26.476
239,646,1007.83,2021-02-10 15:11:23.275,pressure,1,normal_breathing,25.46,2021-02-10 15:11:25.514
240,645,1007.8,2021-02-10 15:11:23.314,pressure,1,normal_breathing,25.46,2021-02-10 15:11:25.514
241,546,27.06,2021-02-10 15:11:23.316,temperature,1,normal_breathing,18.04,2021-02-10 15:11:26.476
242,644,1007.79,2021-02-10 15:11:23.353,pressure,1,normal_breathing,25.46,2021-02-10 15:11:25.514
243,545,27.12,2021-02-10 15:11:23.371,temperature,1,normal_breathing,18.04,2021-02-10 15:11:26.476
244,643,1007.76,2021-02-10 15:11:23.393,pressure,1,normal_breathing,25.46,2021-02-10 15:11:25.514
245,544,27.13,2021-02-10 15:11:23.427,temperature,1,normal_breathing,18.04,2021-02-10 15:11:26.476
246,642,1007.72,2021-02-10 15:11:23.432,pressure,1,normal_breathing,25.46,2021-02-10 15:11:25.514
247,641,1007.66,2021-02-10 15:11:23.471,pressure,1,normal_breathing,25.46,2021-02-10 15:11:25.514
248,543,27.14,2021-02-10 15:11:23.482,temperature,1,normal_breathing,18.04,2021-02-10 15:11:26.476
